feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,ταυτότητα
-0.24989707097678285,0.8545111861448029,0.1809137352127273,0.11318790384100139,-0.7565056224204809,-0.8484664131719185,-0.916089917996803,0.813162462912778,0.5794672037285237,0.4510607181584588,-0.9073209332638422,0.9249305211707552,0.28113103854103516,-0.580624553733291,-0.6243040235975935,-0.1405425577960751,-0.42998770703714906,0.10982233173119818,-0.14305231665681714,-0.6512773271278226,0.452270352347763,-0.5706256721585615,-0.25750431352095426,-0.4491538043715644,0.19269883062129173,0.289981710227571,-0.48328101692322645,0.46656000198921893,-0.013278127302052745,-1.0203587204805589,0.23501997682040499,-0.7596468834486568,-1.1800295002426675,0.911483669467872,0.7188033234038977,0.7115131823599585,-0.5746573085000193,-0.49466889098372435,0.21181539455706636,-0.1841073157619325,-0.5932200868365084,-0.2558190430642507,-0.8857309708487373,1.0800693550140497,-0.8039366837122117,0.3619713404144248,-0.3246012889714934,0.1965006167110837,-0.1539695834890571,-0.8943824115658012,1.0435575686524967,0.6096625813688663,0.9290964531975535,0.8589443427546928,0.059795013306472106,0.8901992094784343,-0.7644005012364248,-0.7509045587669831,-0.5363905199499726,-0.2545727542911138,-0.4609061200615657,-0.32599121472544224,0.4625386842583944,-0.12907642586433102,-0.20641186482375765,-0.07874429735384517,-0.5254763242016103,0.686950146895379,-0.6864866806415604,1.353132469731824,0.49541191539274076,-0.7533158698031531,-1.1668586516778998,0.46776079991658065,0.3982943458124134,0.5262447310453033,0.5978788532378952,-0.6864740467246145,-0.28046816453587337,-0.4775550655182772,0.6732754851035958,0.7906300869730396,-0.21307048074170037,-1.0443148107112092,-0.5922138561808981,-0.25313887289786885,0.414519799610958,0.4179150415288446,0.869073010067362,-0.07013593220747597,-0.9301702517370776,0.12352012950881708,0.43226710682039066,0.29383415400368695,0.5847531087351627,-0.26155656301361613,0.08010184393422451,-0.06785448733713338,-1.1259332337520362,-0.7534721248242855,-0.9254998849373315,0.044226762961436156,-0.29973056577769,0.12929828760305243,1.0317431964872414,-0.29065513129526954,-0.45476802752015877,0.3235372691030728,-0.43939661557502313,-0.7432829901599722,-0.31748755691125435,0.09298887263895317,0.9735734068237796,0.8433538871649537,0.4576078657194874,0.873199430636595,0.5442903048701598,-0.47506603812927484,0.6305529540724412,0.031320762483299666,0.5178076007623044,0.808557427724251,0.09893866327842948,-1.1533491894629961,-0.4068776368412139,-0.4683275969854177,0.5416431586870996,0.9392512859061601,Άτομο_1
-0.23806375848618247,0.6858796572339712,0.3209271417708165,0.3332365181810084,-0.8340360454585543,-0.6447192414111997,-0.8747184076828384,0.6020322220287069,0.6310188413514828,0.5429289600556932,-1.3638595287399164,0.9771105672778742,0.5325279886471659,-0.4048351116842029,-0.7948542132723388,-0.6561382685865121,-0.2905180582848331,0.22266390209849998,-0.37616924412692376,-0.4844419667721058,0.12871672721256772,-0.8516781252106587,-0.06261985487334432,-0.1862799712204255,-0.3400368224329372,0.7539243121969824,-0.17622119628075383,0.2349619289374526,-0.11904485546671778,-1.0039459891332547,0.4684719336402013,-0.8004856457491731,-0.7811329284001953,1.052697885192534,0.7458779718335021,0.6048896250205622,-1.0390259296670732,-1.0095333002540903,0.3179524227456817,-0.36925164891376727,-0.42944126952411527,-0.2956744553695862,-1.01923185510896,0.8447889196147824,-0.19418537898674304,0.037872138472076045,-0.14394509739018616,0.04218265455953903,-0.10288117152303089,-0.5378703940962918,0.9789811946438112,0.4302222712904702,0.892958300126382,0.7125919814829456,0.2185034266724199,0.976174604950443,-0.5058116326670905,-0.8555973749270794,-0.4829387472476705,-0.7397568983779717,-0.25300243962815266,-0.3396384951552929,0.7136733918508652,-0.4110332505769402,-0.4797554306966935,-0.013208020615269642,-0.8360245014393171,0.7743143809122843,-0.7794956154474488,0.8351919541489037,0.724409513679965,-0.5411087327563333,-0.8263833419850032,0.7568486252943908,0.24791568551081977,0.3459781280425807,0.6919994143965439,-0.7298366434451263,-0.28724886170428443,-0.7447964042879842,0.9817398309088721,0.12828197588794985,-0.22878447406069402,-0.9133218299147315,-0.42157159721411963,-0.12987798554906788,0.6242956264737342,0.43781686991055396,1.0355212465835189,-0.0513693813495496,-0.6244209138644038,0.3644362231272988,0.5864033677314833,0.09652578426545555,0.5613335529076656,0.10662259781616422,-0.11817847788270641,0.2735594918541913,-1.15036522281175,-1.0270548685709375,-0.7055194539265179,0.431153361320148,-0.24646407443691562,0.14281048418226153,0.8126835932828032,-0.6808664159994164,-0.16407324228999526,0.375669934783675,-0.3473797223332048,-0.8754516566428417,-0.5855965335309663,-0.7418345938225899,0.941981595540271,0.503495848568039,0.10236343390756064,0.7916586226738179,0.6563374680199735,-0.7282485173021542,0.690910335856291,0.1250944713028287,0.32526344202866025,0.5106898449716755,-0.5076818943067595,-0.822585581287016,-0.48194816179651573,0.14928682064242305,0.8075614564853901,0.6894734605200015,Άτομο_1
-0.25472300388581276,0.7009227398922706,0.4602852564243322,0.13958524061004554,-0.6234190070475091,-0.8534571480380593,-0.7799634728153666,1.038900074150386,0.1804779937950461,0.49648750001187925,-0.8208022130661726,0.8595756099468214,0.7097037779629268,-0.5728032984870887,-0.6168148458760324,-0.7877929370642257,-0.386613479229136,0.14911252151356563,0.1541187588432399,-0.2256875543868748,0.6543422809470703,-0.8744817912735262,-0.24124657558542806,-0.23060791226494626,0.35010055507760635,0.4086922657149969,-0.7685968041194358,-0.09140965226158122,-0.23995000713787645,-1.0122501788961569,0.06326317149213712,-0.6288729953301754,-0.8015456188740091,1.2730052423498437,1.1213488337863287,0.5014139651004417,-0.5704553959229303,-0.7062719376859311,0.10441941162018537,0.24659674065007336,-0.520035506166185,-0.1034813101984006,-1.2738498635877387,1.0894152789906468,-0.5053480058504898,0.5726078311026563,-0.6954633795800516,-0.07973896223513295,0.09446929863019593,-0.6208949701959975,0.8491561612332684,0.6748356331917289,0.6654737972518594,0.761178803851039,0.21985908396455006,0.9466362368579835,-0.680692020278383,-0.8329626935292834,-1.2163682563260483,-0.0938039740937695,-0.15618261822511764,-0.6069992437635189,0.9677054134083634,-0.26335841975424973,-0.20227154381247317,0.09889586259851872,-0.3060019650740773,0.9554621299967203,-0.900691542336273,1.1680880633919057,0.6735647285103443,-0.32884232542518543,-1.1819404578688162,0.7681331489093561,0.6253995850651518,0.10626643879735176,0.30588899083873644,-1.2597571320838394,-0.3369499098003663,-0.6247534297905482,1.0266782621703927,0.2614152097390709,-0.012480841180443236,-1.148903591070931,-0.7187118444397065,-0.3607428957258297,0.5360254464639896,0.2685759930916076,0.3609370651446777,-0.0733941575786591,-1.0217054082243673,0.5604240842119977,0.5948897464531645,-0.0654215621264786,0.43916097644178326,-0.22425151164900883,0.03292983930935374,0.04611050081734691,-1.1463069557789183,-0.6834078429098223,-1.0431931523010196,0.11424625607509195,-0.3926941098382582,-0.18990708215446928,0.7044030867827497,-0.7409911202200198,0.21371087265453736,0.5181549874804431,-0.6823487706152722,-0.8032441981955696,-0.44296270411062993,-0.7217513453986357,0.9822286446938312,0.7677423011382949,0.16070728349874142,0.6277575322464994,0.5523338143679001,-1.0872441151750454,0.4820797845402451,0.3520593373202064,0.9438738530283819,0.7423753919357108,-0.24868165744511894,-0.7176461200359393,0.0716464867749309,0.07813055953942799,0.6104460135488329,0.5303530783926017,Άτομο_1
-0.5722090263567896,0.942121339993277,0.31271773456594953,-0.08713377352546164,-0.8172772959636323,-0.9043205600504737,-0.5464044486490881,0.9086802429397605,0.20063549522309412,0.7121339833700961,-0.9433573498788714,0.7675628640583358,0.969510097054775,-0.46753976990651597,-0.8437992964510901,-0.671258715909854,-0.566639164757876,-0.22704708292839154,0.049125546790559804,-0.03565839150989003,-0.056007725319069335,-0.6084184313578022,-0.5458392167539291,-0.3647013901655558,-0.206338816413702,0.397553768850064,-0.5909481100943151,-0.13772114645498434,0.2389205028800527,-0.917146796449832,0.1673000944295948,-0.8404644850337365,-0.9852510801431076,1.0488493196718176,1.031447503673995,0.42128364727321205,-0.37090600056741346,-0.6543783473128745,0.0345849968000394,-0.011022974044810382,-0.8884482820996117,0.10447355394117225,-1.0838747890780667,0.4576643840246603,-0.8079485243765987,0.33466155804024034,-0.3246333474768817,-0.1407272826652601,0.22113905044203408,-0.9625951014027379,0.9259532957996538,0.30806240676973773,0.7486306615679463,0.7991344351185805,0.023717284565379804,0.7668373612002686,-0.6217564340532729,-0.7234126490663394,-0.7424069997658955,-0.575280709404995,-0.11668458503797942,-0.1689882123206281,0.1631461182784008,-0.4458723977069168,-0.32271655518913045,0.04478308910789839,-0.6439223753762129,0.48359692416491523,-0.8335807551458784,0.9426384261226187,0.7780459509252763,-0.5516844682714126,-0.9214352333377548,0.5485474636851748,0.31619344288073553,0.3715026985180504,0.6214311218475509,-0.9361075926958718,-0.2251135715321722,-0.3531817212206528,0.9004317924375256,0.1813915472215476,-0.09796116586191264,-0.954498374032263,-0.7856602636042465,-0.5512506181299868,0.08505397247095697,0.2048122459021645,0.7781091609905634,0.2797173127789552,-0.6954260333705641,0.38266946868421714,0.6874512134704928,-0.3196726666625846,0.5890572715308352,0.14176423150617487,-0.2502515903919802,0.08383284535848509,-0.8814624650129268,-0.8672747287935514,-0.8105852554052745,0.72695939408844,-0.3349147868356476,0.06678549958947276,0.7232607679441372,-0.6713844155952085,-0.013166990619891406,0.3398855119043239,-0.5280904215728766,-0.9415716696954374,-0.3247011290231856,-0.6108250044346015,1.066903293536726,0.5142374793578846,0.21283252596217267,0.5471684372189739,0.5184855017830066,-0.5513997836189579,0.936515720309026,-0.10574858100422366,0.7888014943492572,1.0633101716079767,-0.2813060694115321,-0.40453698843303326,-0.6988875147368312,-0.39471536340977076,0.2802854820641305,1.0206700288105235,Άτομο_1
-0.12004663103446347,0.8903116786377413,0.5199816088867742,-0.027780841065602108,-0.19881232319176168,-0.6621667229325492,-0.8619538167426225,0.8775056163296088,0.29843186983376024,0.4609219604479172,-1.1169259024974574,1.0341133757511878,1.0412901808958503,-0.3062377694124521,-0.31771274025791935,-0.7354341155793694,-0.5894364781326408,0.02435547924454605,-0.12496498025802955,-0.19870341590972646,-0.11478713649820493,-0.41510221480379356,-0.4473122826453616,-0.3526525274021006,-0.2902809066179617,0.2393805884128733,-0.4360183188908976,0.04313247026490399,-0.07316304222412584,-1.1661149289727277,0.14793276394485108,-0.32514744756753833,-0.921815084302162,0.5971424838830452,0.8821154533319299,0.5622499822833882,-0.930149790241573,-0.8155147452907947,0.3222791469825782,0.019546260441886287,-0.38613231132137327,0.21566682613209187,-0.9850006958805293,0.5973356224092301,0.03223192385000595,0.3368882555108616,-0.3737919894385888,0.03531102493362097,0.1330375108401303,-0.6591631713337344,0.8244368541530699,0.4408938584741507,0.8724472290851786,0.6809697466285447,0.05323080108673742,0.865034515584613,-0.8740104393803321,-0.3072356774451719,-1.4397393838575263,-0.13103796808897894,0.026571617878489828,-0.8719799829338382,0.588937499487789,-0.36078151981197976,-0.7196333195688027,-0.07017117120167815,-0.9402667191436405,0.9548480501928038,-0.6637630340109661,1.2280848921998664,0.6888239514019618,-0.828378991175101,-1.0938598190087498,0.728797769155252,0.16928912591684514,0.6006140221164522,0.4944756137402645,-0.9268748580417387,-0.14087654927075646,-0.6794092186525327,0.6540136185873711,0.47846221432796543,-0.554416615814681,-0.7496961780390999,-0.25941510497499887,-0.41154264380930394,0.5244389611245517,0.024892227433365666,0.9592308889940333,-0.09255057696469922,-0.8653561122272045,0.6362914196133679,0.38070135912524306,-0.1591378641337195,0.23060852520434122,0.10879318299790941,-0.21062021173526851,0.20604087311397223,-1.3655476280885541,-0.44492587235538344,-0.8949381351860078,0.2534782001534823,-0.4802718552091366,0.09696860519981972,0.8076060073672163,-0.28075516529894584,-0.1563886241963326,0.5411626293784728,-0.6151261114595262,-0.8574293050866275,-0.3589367403940521,-1.0195911040233163,0.5897582202640035,0.764893577933377,0.3009806006464353,0.7061245131048995,0.6110309404113076,-0.5573435411555941,0.6771660609180832,-0.0769764612491611,0.6540493613476613,0.5965080443239801,-0.28234249891337787,-1.1204128717922146,-0.33829854745098786,-0.051264926264878774,0.6872354787077614,0.9179993633017897,Άτομο_1
0.08217512658724035,1.1043026258234585,0.09581303735648111,-0.05859842495306711,-0.8129264346542627,-0.682792749285428,-0.7803009715697764,0.5872035289191773,0.23958337638183327,0.26506856912142646,-1.0811345720067846,0.6584874849543442,0.4802386323786626,-0.8456586997667144,-0.8315247161812653,-0.42246262097156445,-0.5813952918473132,0.5759892762319538,-0.03744638253959062,-0.3805744948649414,0.052034233408516206,-0.5809503028141181,-0.5308382681771184,-0.2428743504835443,0.4241568760878308,0.5511399428410972,-0.37079777042614537,-0.11216640819795429,0.17783143962469258,-0.5529390474329026,0.08969629224532324,-0.2964620410260312,-0.7283464269383458,0.785277719327813,1.0577456139602228,0.8113055861582683,-0.26641046920981937,-1.1187007159653235,0.22303861785934007,-0.16919873963109835,-0.7708102161304516,0.11448823973267597,-0.8956827575829125,0.5515719324155439,-0.4064004665987735,0.4471617177647286,-0.26461975823497014,0.25629218746654603,0.2602049895963401,-0.5384550731032586,0.9251361132373878,0.21807346001903083,0.9649215269548954,0.8311922382879199,0.25011572506124496,0.5883987548821717,-1.0392263039778136,-0.39740370449512885,-0.9174564529502549,-0.21303919899894644,-0.21698174539494375,-0.45135070855305914,0.8451317794990583,-0.3897022922562962,-0.4189068252370418,-0.0070628914245115665,-0.8050507955369378,0.5425595368143514,-0.8064719583137158,0.8780241488683391,0.795640763708019,-0.781490097375556,-1.026330094585067,0.5429766452548334,0.7031102645659808,0.49732529138428955,0.7489096012656185,-1.1490227711392138,-0.229658489737603,-0.5903357218250531,0.7426636496062718,0.4596923286681861,-0.44166164031477606,-0.5910138113908368,0.0817442681551745,-0.42220106803443774,0.3701118523959738,0.5657918381339664,1.0903399142987955,-0.16014215510675506,-0.844848871542568,0.37013265267388856,0.25267999502693944,-0.06117599415784719,0.3411062065587084,-0.16596832029204422,0.03852868128663188,-0.09807501677559659,-0.6390616479489942,-0.9838879541611493,-0.7402771489312148,0.230023053682459,-0.38118077977783327,0.1521052807627263,0.5905885435397263,-0.42493359246544,-0.14594371228612932,0.6095925298877272,-0.48456994023519145,-0.35498015236023517,-0.5480450910227271,-0.7837568164923547,0.7347671994001932,0.505145335296783,0.13933008755954338,0.9807244865969458,0.8914450033961999,-0.7410091409778236,0.6186468823591098,0.17296759510858228,0.5044357014719308,0.9187689633980887,-0.3234084458860123,-1.0830449739440928,-0.2346286346501043,0.21339111187161697,0.513471793748109,0.6439208545254901,Άτομο_1
-0.19374668416029403,0.9683199708172373,0.5956967381573763,0.5993578761473431,-0.7233521646139368,-0.8476704082352855,-1.1596966212665065,0.5861662835614865,0.1956046289116582,0.7750567282956485,-1.0623532712156294,0.9845772946517684,0.6616007023862931,-0.3376431239538309,-0.13096358041107437,-0.7393647348771966,-0.489403402584569,0.25834503867829006,0.0002683352094938196,-0.048200254456709446,0.34049142650995173,-0.7928706968533282,-0.29757973679110183,-0.04553559729603504,0.07623640467354467,0.6718067290074867,-0.38731749776544977,0.2623279949163578,0.4612609359315904,-0.7773571970420761,0.18166608773950585,-0.6296090153387524,-0.6285950207277696,0.7343839403092193,1.004998727923699,0.5381269337674501,-0.38502349706629513,-0.5489653994657725,0.4066858666282945,-0.11040770288956764,-1.0278947585064262,0.1396045334279845,-0.8021261215413481,1.2512917488186561,-0.5439956837905663,0.36887463424075173,-0.32670111107902705,0.3556266983083165,0.07436145220916887,-0.574486783794878,1.060748557472425,0.5875874713535008,0.7897111602182726,0.8284726994349592,0.4105263075941247,0.6384454101640216,-0.7964210610667858,-0.7480584381495443,-0.6705360963939554,-0.6539767194302263,-0.3344297900753537,-0.381859561439304,0.9705798241507269,-0.299643398827419,-0.5491708859638782,0.46162358020461497,-1.0077543301337235,0.16463277018406292,-0.7628958226297918,0.8733630283305124,0.34024297516717217,-0.4608973474717845,-0.9401956229985554,0.5181071307623226,0.15765380796105533,0.6325058017380035,0.6725809289636236,-0.8717458692876958,0.08625885629807839,-0.9822788342149711,0.42110181756623927,0.10821463967886694,-0.3473211535658012,-0.8242154095634143,-0.4262825681399416,-0.2792222766436465,0.20890447183803934,0.5638678635250782,0.7579952494741393,0.1678890166415241,-0.6922664388478558,0.5178402182767468,0.6355235532802357,0.21209610714245547,0.6704789118826308,0.25342169875526777,0.08476989270428215,-0.0031172117651982745,-0.967108885369255,-0.4961937029234965,-1.0724200890383855,0.633008909109724,-0.3793196279762153,-0.2690136380942041,0.8407538308343439,-0.6376258731972263,-0.011105444130995706,0.3805774812256192,-0.631640355659711,-1.2239483265315203,-0.5109583580222793,-1.1623332908177826,0.5426147399880015,0.7683236903576934,0.4239675447510134,0.8280126927324284,0.41394892517238635,-0.6364021534563243,0.7843974891618418,-0.15298845400720712,0.9155599706815551,0.9676550579621208,-0.408185884822205,-0.7745189831457403,-0.5024531133266061,-0.5541313964323455,0.5865940553408668,0.5850643169131271,Άτομο_1
-0.45124376428425816,0.8452085542426413,0.8235251889927147,0.32548554064747515,-0.8021985170716863,-0.573494403056363,-0.6039616883464006,0.9172790281324241,0.21415609747045244,0.2867578000509762,-0.8191863486856771,1.0185167814083385,0.84392392560639,-0.44828741830705376,-0.42643952252193174,-0.740238022605246,-0.1280367009540594,0.08903278420295561,0.27894221180928463,-0.5553792832218297,0.5708985500778088,-0.6814301220033868,-0.5459943036524534,-0.36405348022348094,-0.15192949320479218,0.6551851120664105,-0.4960853380761806,-0.0862711239604926,0.17995821927188838,-0.4786451028376318,0.560598337823019,-0.5716870186906106,-0.8622961183958009,0.9217773398503187,1.053967660695202,0.4122361831932412,-0.4422477691379276,-1.13837258676275,0.44831067754536963,0.009744175419750811,-0.8525608227703172,0.30515117288054694,-1.1763760903700315,0.5257658281156001,-0.43754967308797177,0.5344642292303948,-0.03979230952960433,-0.05164081021816638,0.30915672537281846,-0.6379927828490873,0.9046437955409532,0.7269976342195636,1.0094624588110621,0.47437626945844774,0.49110802756734945,1.119766740875724,-0.9481275361980669,-0.5288735684742278,-0.8107393849223761,-0.2972045853086899,-0.33270645139012,-0.5916266100398185,0.6523642041055696,-0.051947542760948484,-0.329410949706352,0.011269299899275734,-0.5638118079208058,0.0346854373820642,-0.6211455725660376,0.6258311174454146,0.4720013503126884,-0.826502615856884,-1.2478920608969764,0.8630882143853722,0.32017444743285595,0.5273151124281178,0.5331565775960546,-0.756502531087195,-0.2677041646994037,-1.0248603257874545,0.9254602156406151,0.14784493702285334,-0.6495203300266519,-0.9585063316211353,-0.07788339844181341,-0.17958900752380733,0.3894819297945563,0.20526340184674047,0.7100984749091765,0.3597794470360668,-0.684424417677086,0.5124979038842039,0.7276267880401633,0.17031222694429518,0.49012593074498134,-0.05167877708821417,0.031145406881175324,-0.15236241058486905,-0.8036358377844136,-0.7738279688519312,-0.7906136131834156,0.2566775065058443,-0.35556099978412853,-0.382498754577016,0.9983984827926824,-0.43211784652265156,0.020367868043189907,-0.06814879855264055,-0.12472872806060953,-0.8739581059734488,-0.19886053082496064,-0.8855386109170973,0.9819500856976601,0.40555764649410264,0.14205372088168589,1.1257274511487927,0.5692076736455596,-0.5833733075919838,0.9591315431177064,0.17782086142582237,0.6449640913568404,0.8651748003402315,0.11669006699138279,-0.7914199103513636,-0.5039098655731231,0.06434645645403503,0.857134718436583,0.958867227624763,Άτομο_1
-0.1231737178994381,0.6728276302737356,0.7906741900830294,-0.0319521102096644,-0.6274356260673203,-0.8388661293314663,-0.8966604449821995,0.7981047736105664,0.2665014665764722,0.500529306439148,-0.6360887575966656,1.0305265646267847,0.6160539545427137,-0.38250434498577623,-0.39845596780087067,-0.8787125433205308,-0.27203550011095295,0.18974741172665535,-0.19562266338776685,-0.14240035694159225,0.19369467203825358,-0.6958969880016079,-0.45032506778633763,-0.26416050389632306,-0.30711504894496855,0.2823417462671683,-0.28175142303828604,-0.14092339283644237,-0.013449332167176503,-1.3377771972807475,0.08729735426497628,-0.9235697113069166,-0.5414937820021671,1.0997344923751933,0.793633997113574,1.0672818573017842,-0.19441936425493977,-0.8696220486889568,-0.13141508995040085,0.33849350199735095,-1.0338380236631615,-0.33872592916883804,-0.7267088713676352,1.3065912854254187,-0.20558547309786251,0.4378263927184359,-0.2576269794881209,0.21081915411168317,0.24520627664391234,-0.5740528041550708,0.9600094763194923,0.5377470211423246,0.728204965355043,0.7335196854819428,-0.1427914052169068,0.8240805446872836,-1.0207332173263446,-0.8287521386048637,-0.8735665919482282,-0.07093888120455144,-0.038982099420573374,-0.7714020571768436,0.4595493909897912,-0.09833910901517826,-0.6346284593329004,0.04046553631709201,-0.6081411302455644,0.41072507053535223,-0.8298236114112664,0.7069687742173937,0.4242160098030721,-0.5386122501031478,-1.307554512459129,0.7190178045017481,0.40978712790989796,0.5685123269654042,0.5873235201848238,-0.5790826105370503,-0.2580236423818733,-0.8541429891747911,0.7506663523576438,0.3552558594623934,-0.32843193622956074,-0.8647649611871763,-0.5184336941300267,-0.48221353945669554,0.1786913023161894,0.6250302913478141,0.5256528380743961,-0.19415118923528288,-0.9044929612372361,0.6054744498348783,0.46258016157538934,0.3721028096737392,0.40723623506034823,0.04339002517354188,-0.12160375188796335,0.2841118622717769,-1.1866814303177122,-0.7222530039679856,-0.8103862524401118,0.35558064201786044,-0.4083455696228883,-0.008822757617279693,0.8238952422480079,-0.5308159420279478,0.013541669430241404,0.9532068774043676,-0.6539020260183218,-1.1200007762582296,-0.4381535038427149,-0.16161555796112748,0.6986603910911999,0.9440641202176474,0.602347675836135,0.6322035320338365,0.7211407696352841,-0.3011805576022207,0.7092924487824581,0.037968411810829085,0.49854412753839633,0.5892312537084131,-0.49384855906947367,-1.0246842042970978,-0.5373129812642714,-0.29977906895921574,0.6827867142031357,0.4102820372719614,Άτομο_1
-0.18474371586238358,1.0681344051416173,0.06524075510851907,0.27212828236358766,-0.4424289206204685,-0.9299391630658358,-0.5493182982960604,0.8161560934230794,0.061227652334735844,0.40499134006054976,-0.8471656289040506,0.9550207826064709,0.7726364800901173,-0.759456497259321,-0.6024779007785832,-0.9159338796741284,-0.41376072635066463,-0.13126866502848228,-0.2832159512337218,-0.17032308456182868,0.44196781356361275,-0.5991846545144809,-0.6341732558640795,-0.330558003351577,0.15475950842990854,0.5986953055140082,-0.13678652768694166,0.10713244470609759,0.22323896102209126,-0.9689224674005048,0.2417978847593332,-0.6894457199015257,-0.7282750786917229,1.0891115378655833,0.7740661740475288,0.35054810552136667,-0.758013536273918,-0.7030575066047235,0.14779273178953906,-0.5502731311112941,-0.6782078094042495,0.4889537237090985,-0.9324371400775419,0.9863389590478925,-0.4660741650904532,0.3052666380697354,-0.19276255122362437,-0.017918866482108643,0.1468990215009399,-0.5659515277097432,0.8055511648005074,0.7486741166295336,0.8440059317892965,0.6385056689567287,0.303101926336251,0.6640548736880262,-0.8173787644223354,-0.6098580744905503,-0.6923663090126082,-0.25439969189748074,-0.22765081237006476,-0.29374867661215076,0.9355165281073214,-0.174931285342449,-0.43606045665656235,-0.17697508015353497,-0.9311742826655492,0.5433490206371459,-0.972801153072315,0.9363796126039454,0.5558195235727362,-0.496630086060309,-1.0030555213646135,0.7282231856749087,0.4266095706572583,0.06292102281120032,0.3546736146081406,-0.8807282076761423,-0.5250074914796763,-0.6482761349504996,1.0323570182199266,0.4903486239945792,-0.38089252448074323,-0.5747380720579622,-0.3483018651282533,-0.4170505501701138,0.3365318239679402,0.21462100541280058,0.6967901214444073,-0.021486905201003867,-0.7286967119134237,0.4270987784766729,0.6089577311830648,0.36068365009626074,0.7318451869973868,-0.30938840096119924,-0.46531856821640283,0.04194601896495401,-1.2225374861948939,-0.8291702263919278,-1.1711642338384034,-0.08757526498844315,-0.26299549220638907,0.16897241438993493,0.6998308677068421,-1.0196240001312322,-0.2884830435792371,0.5894630781666066,-0.8381859827715809,-0.8093681963865829,-0.42355906400706306,-0.5616991255717735,0.8833113783679768,0.4216269709525228,0.5061218133537452,0.7112152657700415,0.6018832458962425,-0.8135134740425676,0.6964615467416535,-0.09827605897407876,0.5802910983434405,1.1345242958754551,-0.6383732786425436,-1.1026084305199948,-0.24989560941739491,-0.1876491581778606,0.5022149841130029,0.9294421039919022,Άτομο_1
